date,country_name,cluster_name,contributor_name,market,Camel,Camel - Grade,Camel Price,Camel Image,Cattle,Cattle - Grade,Cattle - Price,Cattle Image,Goat,Goat - Grade,Goat - Price,Goat Image,Sheep,Sheep - Grade,Sheep Price,Sheep Image,gps_latitude,gps_longitude,gps_altitude,_review_status
2022-02-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),45000,http://classic.ona.io/api/v1/files/24708420?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644299384593.jpg,No,,,,No,,,,1.4190817,37.73158,590.1,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4200,http://classic.ona.io/api/v1/files/26500727?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652161824243.jpg,No,,,,1.41931,37.73170333,583.9,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2900,http://classic.ona.io/api/v1/files/25410836?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647328583325.jpg,No,,,,1.4195733,37.7317867,590.6,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),23000,http://classic.ona.io/api/v1/files/26919823?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653971139476.jpg,No,,,,No,,,,1.419183333,37.73162,604.1,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),18000,http://classic.ona.io/api/v1/files/24861709?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645507473324.jpg,No,,,,No,,,,1.419148333,37.731655,594.9,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),73000,http://classic.ona.io/api/v1/files/24861714?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508049805.jpg,No,,,,No,,,,No,,,,1.419525,37.73086,621,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3200,http://classic.ona.io/api/v1/files/24861719?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508206561.jpg,No,,,,1.419406667,37.73123833,608.1,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),5200,http://classic.ona.io/api/v1/files/24861720?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508271732.jpg,No,,,,1.4195,37.73139833,607.8,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3800,http://classic.ona.io/api/v1/files/24861721?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508328675.jpg,No,,,,1.419498333,37.7314,607.8,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),63000,http://classic.ona.io/api/v1/files/26323446?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650952303776.jpg,No,,,,No,,,,No,,,,1.419175,37.73095,608.2,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3900,http://classic.ona.io/api/v1/files/24861727?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508886086.jpg,1.41945,37.73156333,606.4,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2600,http://classic.ona.io/api/v1/files/27075855?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580334826.jpg,No,,,,1.419403333,37.73190667,680.6,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/26111431?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649738596786.jpg,1.419548333,37.73174,599,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2800,http://classic.ona.io/api/v1/files/26920527?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653973883042.jpg,No,,,,1.419636667,37.731685,606.2,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2700,http://classic.ona.io/api/v1/files/27219265?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655182202168.jpg,1.419476667,37.73166667,599.3,Accepted
2022-02-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/24781385?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644903965876.jpg,No,,,,1.4195227,37.7318126,592,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/27364373?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655786616701.jpg,1.419548333,37.73167167,596.4,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2700,http://classic.ona.io/api/v1/files/27364358?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655783528424.jpg,No,,,,1.419508333,37.73151833,603.6,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),46000,http://classic.ona.io/api/v1/files/25410841?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647329158277.jpg,No,,,,No,,,,No,,,,1.4193558,37.7307501,590.3,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),23000,http://classic.ona.io/api/v1/files/27364335?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655782970382.jpg,No,,,,No,,,,1.419256667,37.73170833,599.6,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3400,http://classic.ona.io/api/v1/files/25410829?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647328033372.jpg,1.4197035,37.7316815,590.3,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2900,http://classic.ona.io/api/v1/files/26220015?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650350880476.jpg,1.41978,37.73155,607.5,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2800,http://classic.ona.io/api/v1/files/27075981?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580138998.jpg,No,,,,1.419338333,37.73182,680.6,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),33000,http://classic.ona.io/api/v1/files/25037268?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646112377717.jpg,No,,,,No,,,,1.418938333,37.73157333,603.6,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3300,http://classic.ona.io/api/v1/files/25037271?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646112749411.jpg,No,,,,1.419541667,37.73167833,601.7,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),24000,http://classic.ona.io/api/v1/files/24861711?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645507712557.jpg,No,,,,No,,,,1.419158333,37.73174333,593.4,Accepted
2022-06-21,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/27364363?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655783715778.jpg,No,,,,1.41949,37.73164167,608,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3300,http://classic.ona.io/api/v1/files/25037276?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646113289355.jpg,1.419736667,37.73160333,606.9,Accepted
2022-05-24,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4200,http://classic.ona.io/api/v1/files/26742635?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653371353661.jpg,No,,,,1.419553333,37.7316,606.1,Accepted
2022-03-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),28000,http://classic.ona.io/api/v1/files/25621001?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647924517890.jpg,No,,,,No,,,,1.419171667,37.73171167,612.4,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),68000,http://classic.ona.io/api/v1/files/27219314?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655183092850.jpg,No,,,,No,,,,No,,,,1.419358333,37.73153167,598.7,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2600,http://classic.ona.io/api/v1/files/27075864?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580609807.jpg,1.419563333,37.73207333,680.7,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),23000,http://classic.ona.io/api/v1/files/27219293?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655182699594.jpg,No,,,,No,,,,1.419356667,37.73162833,598.2,Accepted
2022-02-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/24781387?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644904098702.jpg,1.4195099,37.7317148,592,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),5000,http://classic.ona.io/api/v1/files/27219270?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655182255771.jpg,1.419533333,37.73155,599.1,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),49000,http://classic.ona.io/api/v1/files/25977880?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649164394292.jpg,No,,,,No,,,,No,,,,1.419435,37.73127333,601.1,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),50000,http://classic.ona.io/api/v1/files/25211248?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646716242983.jpg,No,,,,No,,,,1.419313333,37.73164833,593.3,Accepted
2022-05-17,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),4200,http://classic.ona.io/api/v1/files/26601336?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652765904151.jpg,1.419615,37.73160333,604.4,Accepted
2022-02-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2300,http://classic.ona.io/api/v1/files/24781393?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644904330623.jpg,1.4195283,37.731705,592,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3000,http://classic.ona.io/api/v1/files/27219254?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655181789044.jpg,No,,,,1.419383333,37.73162667,599.1,Accepted
2022-02-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),2800,http://classic.ona.io/api/v1/files/24861718?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1645508152947.jpg,No,,,,1.419496667,37.73116167,608.5,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/25211252?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646716638632.jpg,1.419586667,37.73145,588.7,Accepted
2022-03-08,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3200,http://classic.ona.io/api/v1/files/25211255?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646716879911.jpg,1.419796667,37.731545,586.8,Accepted
2022-05-10,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),31000,http://classic.ona.io/api/v1/files/26500772?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652159641481.jpg,No,,,,No,,,,1.41918,37.73170167,596.7,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),67000,http://classic.ona.io/api/v1/files/26220124?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650352526092.jpg,No,,,,No,,,,No,,,,1.419298333,37.73095833,601.4,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),15000,http://classic.ona.io/api/v1/files/27219297?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655182812632.jpg,No,,,,No,,,,1.419306667,37.73168167,598.3,Accepted
2022-01-11,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/24247670?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641881951697.jpg,1.4196518,37.7315074,589.4,Accepted
2022-02-01,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),52000,http://classic.ona.io/api/v1/files/24603354?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643695146281.jpg,No,,,,No,,,,No,,,,1.4191497,37.7308698,611.2,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),4500,http://classic.ona.io/api/v1/files/27075828?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580210847.jpg,No,,,,1.419335,37.73183333,680.4,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),18000,http://classic.ona.io/api/v1/files/25410821?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647327303185.jpg,No,,,,No,,,,1.4193765,37.7315023,590.4,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),21000,http://classic.ona.io/api/v1/files/27076273?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654584243708.jpg,No,,,,No,,,,1.419325,37.73162333,602.3,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),5100,http://classic.ona.io/api/v1/files/27075984?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580275867.jpg,No,,,,1.419363333,37.731885,680.6,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),18000,http://classic.ona.io/api/v1/files/24159963?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641271991978.jpg,No,,,,No,,,,1.4191188,37.7316842,592.7,Accepted
2022-01-04,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3300,http://classic.ona.io/api/v1/files/24159968?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1641273805416.jpg,No,,,,1.4195368,37.7316543,590.5,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),56000,http://classic.ona.io/api/v1/files/27075875?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654581250031.jpg,No,,,,No,,,,No,,,,1.419268333,37.73127833,596.8,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),20000,http://classic.ona.io/api/v1/files/26111453?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649739436193.jpg,No,,,,No,,,,1.41912,37.73169833,608.4,Accepted
2022-01-18,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2100,http://classic.ona.io/api/v1/files/24349293?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1642495738059.jpg,1.4168087,37.7232751,619.5,Accepted
2022-05-17,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3800,http://classic.ona.io/api/v1/files/26601328?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1652765077740.jpg,No,,,,1.419705,37.73164833,603,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2600,http://classic.ona.io/api/v1/files/25037275?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646113213000.jpg,1.419713333,37.73159667,606.9,Accepted
2022-05-31,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3000,http://classic.ona.io/api/v1/files/26920255?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653972538632.jpg,1.419613333,37.73158,611.3,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),26000,http://classic.ona.io/api/v1/files/27075883?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654584136039.jpg,No,,,,No,,,,1.419335,37.73162333,602.2,Accepted
2022-03-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),4500,http://classic.ona.io/api/v1/files/25621015?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647925168525.jpg,1.419773333,37.73164667,612.1,Accepted
2022-04-12,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),1800,http://classic.ona.io/api/v1/files/26111439?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649738803305.jpg,1.41961,37.73163333,600,Accepted
2022-06-28,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2600,http://classic.ona.io/api/v1/files/27597421?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1656390279984.jpg,1.419768333,37.731575,588,Accepted
2022-03-22,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),48000,http://classic.ona.io/api/v1/files/25621041?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647926066681.jpg,No,,,,No,,,,No,,,,1.41947,37.731145,611.7,Accepted
2022-05-24,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),5500,http://classic.ona.io/api/v1/files/26742633?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1653371317293.jpg,No,,,,1.419608333,37.73155667,606.1,Accepted
2022-01-25,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),25000,http://classic.ona.io/api/v1/files/24479084?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643088342056.jpg,No,,,,No,,,,1.41913,37.7317299,596.2430938,Accepted
2022-04-26,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2500,http://classic.ona.io/api/v1/files/26323487?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650953234026.jpg,1.41982,37.731495,604,Accepted
2022-01-18,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),3500,http://classic.ona.io/api/v1/files/24348675?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1642488661412.jpg,No,,,,1.4195267,37.73181,592.2,Accepted
2022-03-22,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,Yes,Moderate (Grade 2),5300,http://classic.ona.io/api/v1/files/25621027?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647925728627.jpg,No,,,,1.419451667,37.73108667,612,Accepted
2022-03-01,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),3600,http://classic.ona.io/api/v1/files/25037277?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1646113423365.jpg,1.419578333,37.73179667,607,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),1800,http://classic.ona.io/api/v1/files/25977856?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649163643241.jpg,1.419875,37.73179167,600.7,Accepted
2022-01-25,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),6000,http://classic.ona.io/api/v1/files/24479099?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1643090705640.jpg,1.419327,37.7312301,608.6497645,Accepted
2022-04-19,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/26219989?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1650350674478.jpg,1.419693333,37.73154833,603.7,Accepted
2022-06-07,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/27076012?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1654580710775.jpg,1.41972,37.7318,677.3,Accepted
2022-04-05,Kenya,Merrile,Leruk Elias,Merille,No,,,,Yes,Moderate (Grade 2),25000,http://classic.ona.io/api/v1/files/25977872?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1649164110045.jpg,No,,,,No,,,,1.419395,37.73188,601.2,Accepted
2022-02-08,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),40000,http://classic.ona.io/api/v1/files/24708432?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1644300119149.jpg,No,,,,No,,,,No,,,,1.419234,37.730862,590.6,Accepted
2022-03-15,Kenya,Merrile,Leruk Elias,Merille,No,,,,No,,,,No,,,,Yes,Moderate (Grade 2),2000,http://classic.ona.io/api/v1/files/25410827?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1647327914205.jpg,1.4197048,37.731659,590.4,Accepted
2022-06-14,Kenya,Merrile,Leruk Elias,Merille,Yes,Moderate (Grade 2),64000,http://classic.ona.io/api/v1/files/27219318?filename=kaznet/attachments/608475_livestock_price_quality_2021_07_19/1655183160160.jpg,No,,,,No,,,,No,,,,1.419363333,37.73133,598.8,Accepted
